,Ground Truths,Max Log-Like,Best b,Best phi
101,14523,-374.93159698336854,0.3333333333333333,1.5109915966850327
102,13425,-295.20360404808616,0.23361983966101324,2.5136921400594376
103,13452,-250.31576799892002,0.08202380604532908,1.641965977376996
104,13245,-349.3182185443142,0.3333333333333333,1.8045453312405442
105,13254,-349.5873495368566,0.3333333333333333,1.7052004634538842
106,13542,-334.0350742523423,0.21535350590163133,1.4706742282966878
107,13524,-343.89873557239486,0.3333333333333333,1.8065067472500573
108,12435,-428.205291107215,0.3333333333333333,0.9679370401852488
109,12453,-428.2059207527173,0.3333333333333333,0.9707562986425928
110,12345,-419.73635068128044,0.3333333333333333,1.0647251973845344
111,12354,-419.7382416769083,0.3333333333333333,1.0594295892341725
112,12543,-437.8944107039529,0.3333333333333333,0.8731841708595791
113,12534,-437.88345308484037,0.3333333333333333,0.8686394785602631
