,Ground Truths,Max Log-Like,Best b,Best phi
181,1267435,-1129.4692899489369,0.2,0.4271949224793459
182,1267543,-1128.485340247976,0.2,0.42521927772031487
183,1267534,-1128.3636088021153,0.2,0.4240959217436757
184,1267345,-1129.235334922359,0.2,0.4281725878551301
185,1267354,-1128.990486714925,0.2,0.4259482785622999
186,1263457,-1117.537508447004,0.2,0.389300237957481
187,1263475,-1120.7868257961927,0.2,0.4275516829658563
188,1263547,-1117.3617610895228,0.2,0.3860901030700569
189,1263574,-1119.8676541462885,0.2,0.4162820896541381
190,1263745,-1124.4672863449205,0.2,0.4380175781123437
191,1263754,-1124.244187554931,0.2,0.43577771863038944
192,1274563,-1133.6482015325753,0.2,0.40640081335141515
193,1274536,-1133.7845788742038,0.2,0.4075305983582797
194,1274653,-1134.5450307030583,0.2,0.4110854817975546
195,1274635,-1135.0909409251967,0.2,0.41550975415522623
196,1274356,-1134.0994849972615,0.2,0.4176115688656724
197,1274365,-1134.9012241325106,0.2,0.4241488171333096
198,1275463,-1133.2205331625908,0.2,0.408267719404895
199,1275436,-1133.355550975351,0.2,0.4093960224313975
200,1275643,-1131.998032422033,0.2,0.4075871556565633
201,1275634,-1131.8650829292403,0.2,0.40644424844144794
202,1275346,-1133.056263593007,0.2,0.4123936319609277
203,1275364,-1132.119646473122,0.2,0.4044523818441772
204,1276453,-1133.4542963715314,0.2,0.40681692362467287
205,1276435,-1133.9973537213086,0.2,0.41131489039802166
206,1276543,-1133.0052570049315,0.2,0.4092046233934393
207,1276534,-1132.8708425360412,0.2,0.40807325756358753
208,1276345,-1133.7807403959291,0.2,0.4122461398486229
209,1276354,-1133.5107280688958,0.2,0.4100062157335884
210,1273456,-1133.6966187880005,0.2,0.422606061601657
211,1273465,-1134.4853738927277,0.2,0.42908627780251446
212,1273546,-1133.4558255892755,0.2,0.4199075557319443
213,1273564,-1132.5291721424069,0.2,0.4121203129570257
214,1273645,-1133.7229951540703,0.2,0.4179522024468333
215,1273654,-1133.4565497540498,0.2,0.41573999795084454
216,1234567,-1116.8997687370102,0.2,0.4073664360833997
217,1234576,-1119.0157767905196,0.2,0.4327975938504792
218,1234657,-1117.7429659817308,0.2,0.4107218113584504
219,1234675,-1120.924589228467,0.2,0.4471901892845877
220,1234756,-1123.3107961234869,0.2,0.45239295296882875
221,1234765,-1123.9513525672996,0.2,0.4588386970381637
222,1235467,-1116.7688644990408,0.2,0.40365994641936803
223,1235476,-1118.8866495511306,0.2,0.4293181744054406
224,1235647,-1116.0094769806517,0.2,0.39591305795515275
225,1235674,-1118.4069997531276,0.2,0.4257131000728556
226,1235746,-1122.3125488829778,0.2,0.44301718484499447
227,1235764,-1121.5663582723812,0.2,0.43509978530093574
228,1236457,-1117.2008429619766,0.2,0.39897025351524984
229,1236475,-1120.3886167618211,0.2,0.43651271124421004
230,1236547,-1117.0309828075842,0.2,0.3958129799325619
231,1236574,-1119.4905176712505,0.2,0.4254462126218037
232,1236745,-1124.0853271833973,0.2,0.4465985693771207
233,1236754,-1123.8668510330633,0.2,0.4443998217814625
234,1237456,-1127.9959304386007,0.2,0.44889449551573835
235,1237465,-1128.6872254577384,0.2,0.45520684156020347
236,1237546,-1127.7985746309403,0.2,0.4462451722057529
237,1237564,-1126.987861284685,0.2,0.4386582571624953
238,1237645,-1128.113269078634,0.2,0.4442173308302406
239,1237654,-1127.879879196689,0.2,0.4420615320411933
240,1542673,-1117.2289000517778,0.2,0.4135218000632922
241,1542637,-1114.972961690697,0.2,0.3840261368344389
242,1542763,-1120.3628605915092,0.2,0.42283695794298093
243,1542736,-1120.4687686064851,0.2,0.42402162394591225
244,1542367,-1114.9055952707472,0.2,0.38843832104597803
245,1542376,-1116.9514483035525,0.2,0.41522037231681946
246,1546273,-1116.046753936687,0.2,0.41852490100071993
247,1546237,-1113.8690484321137,0.2,0.3891708640954673
248,1546723,-1116.9534137746377,0.2,0.4235496044587161
249,1546732,-1115.880485428597,0.2,0.4100065348022583
250,1546327,-1098.5545862377182,0.0,0.11689805313294396
251,1546372,-1113.0468835345205,0.2,0.3919745501646021
252,1547263,-1122.0963917269103,0.2,0.41428488836199423
253,1547236,-1122.2073866539224,0.2,0.41548017732402875
254,1547623,-1120.9780165023021,0.2,0.4184437400053877
255,1547632,-1119.7958535242433,0.2,0.4050604572999971
256,1547326,-1120.8716801672194,0.2,0.4044052802077108
257,1547362,-1120.3243089568173,0.2,0.39818726145677275
258,1543267,-1099.905387730415,0.0,0.10838801963856394
259,1543276,-1115.2642337648863,0.2,0.41161601439254286
260,1543627,-1098.7868174918974,0.0,0.11547638186656993
261,1543672,-1100.332970562135,0.0,0.10555517643618434
262,1543726,-1116.800244176225,0.2,0.4061105022796923
263,1543762,-1116.30482190221,0.2,0.3997684444266654
264,1524673,-1118.0475487342637,0.2,0.4144193700203366
265,1524637,-1115.744725110706,0.2,0.38511305539105783
266,1524763,-1121.2016472644955,0.2,0.42368918442328246
267,1524736,-1121.3092213914813,0.2,0.424865486928593
268,1524367,-1115.6831574338926,0.2,0.38949203798288573
269,1524376,-1117.7714330477856,0.2,0.41610245605659707
270,1526473,-1116.7806664124141,0.2,0.41516166525587517
271,1526437,-1114.5542668120281,0.2,0.38570220412922773
272,1526743,-1120.117715531935,0.2,0.4296430151677576
273,1526734,-1120.0133462214294,0.2,0.4284712732842495
274,1526347,-1114.1919566704216,0.2,0.3893346210765765
275,1526374,-1116.487240361004,0.2,0.41985338309967135
276,1527463,-1125.4783118199025,0.2,0.4240816733706003
277,1527436,-1125.59452650754,0.2,0.4252259358806517
278,1527643,-1124.2461027910394,0.2,0.42362716773572795
279,1527634,-1124.1322536654968,0.2,0.42246881939852193
280,1527346,-1125.2332603628618,0.2,0.4283977187504349
281,1527364,-1124.4291636078863,0.2,0.4203470418368982
282,1523467,-1115.0505391178633,0.2,0.39794768809551345
283,1523476,-1117.0892822118142,0.2,0.4241771004154792
284,1523647,-1114.3196039392612,0.2,0.39003584251971735
285,1523674,-1116.6221102086574,0.2,0.4204893758627551
286,1523746,-1120.4553069277106,0.2,0.438213491179578
287,1523764,-1119.729413457842,0.2,0.4301111191424141
288,1564273,-1114.0876092382723,0.2,0.42944220647958986
289,1564237,-1112.036503117188,0.2,0.40050814891703096
290,1564723,-1114.9804184383775,0.2,0.4343372611110182
291,1564732,-1113.9672620804706,0.2,0.4209810369399661
292,1564327,-1096.8492741746336,0.0,0.12686878007527258
293,1564372,-1098.5545864346723,0.0,0.11689997647019766
294,1562473,-1115.357774253973,0.2,0.4237283900493553
295,1562437,-1113.2272388044792,0.2,0.3946090707241114
296,1562743,-1118.6722829640528,0.2,0.4378656849041008
297,1562734,-1118.5719898136056,0.2,0.43670648771001386
298,1562347,-1112.8437373444378,0.2,0.3982655533330276
299,1562374,-1115.039802883062,0.2,0.42842888089923997
300,1567423,-1119.3319535160274,0.2,0.4334419610737694
301,1567432,-1118.211478697738,0.2,0.4203881830434049
302,1567243,-1120.3627015752375,0.2,0.4314160382411509
303,1567234,-1120.2580731614846,0.2,0.4302509127524802
304,1567342,-1118.7257188910182,0.2,0.4087383396690772
305,1567324,-1119.2467778292155,0.2,0.41487227638047935
306,1563427,-1096.594252971505,0.0,0.1282956310271202
307,1563472,-1098.319512453788,0.0,0.11832357914527446
308,1563247,-1097.840828896942,0.0,0.1211686394253994
309,1563274,-1113.6649045375095,0.2,0.42030086002780553
310,1563742,-1114.6263179287726,0.2,0.41078697894701616
311,1563724,-1115.0960622213454,0.2,0.4170358988529034
312,1574263,-1126.9721639930676,0.2,0.40086210383880483
313,1574236,-1127.0964592816667,0.2,0.40205635418602126
314,1574623,-1125.9225935629495,0.2,0.4047631331311198
315,1574632,-1124.5912330479175,0.2,0.3913791724843538
316,1574326,-1125.6422816199283,0.2,0.3909320521999511
317,1574362,-1125.0254246556108,0.2,0.3847162621322532
318,1572463,-1127.6654166138387,0.2,0.40516815423298697
319,1572436,-1127.790203602594,0.2,0.40634591903934153
320,1572643,-1126.4620462167406,0.2,0.40449843597727836
321,1572634,-1126.3396726483027,0.2,0.40330573793445307
322,1572346,-1127.4708629037427,0.2,0.40949668598872346
323,1572364,-1126.606975759486,0.2,0.4012086120819195
324,1576423,-1124.2593342095047,0.2,0.4135275590325085
325,1576432,-1122.9875434682058,0.2,0.4002646101089259
326,1576243,-1125.2366681454705,0.2,0.4117291611280894
327,1576234,-1125.118445050221,0.2,0.41054632371122995
328,1576342,-1123.3278165010238,0.2,0.3887779909703332
329,1576324,-1123.919852703106,0.2,0.39500704803416065
330,1573426,-1125.731109287696,0.2,0.3840802269023411
331,1573462,-1125.1058720701603,0.2,0.377777528228348
332,1573246,-1126.1133763884823,0.2,0.39638306487982383
333,1573264,-1125.2503297042822,0.2,0.38777841673436947
334,1573642,-1123.8974992913757,0.2,0.3785783692609558
335,1573624,-1124.5064735954304,0.2,0.38491895946956883
336,1534267,-1099.6873545736728,0.0,0.10985859080948358
337,1534276,-1115.2425425908984,0.2,0.4091618311131551
338,1534627,-1098.5545861698088,0.0,0.1168973779196813
339,1534672,-1100.1205949932896,0.0,0.10696992136149867
340,1534726,-1116.7688644990405,0.2,0.4036599464193685
341,1534762,-1116.2728298929953,0.2,0.3972829817744921
342,1532467,-1113.568069298101,0.2,0.391577219306125
343,1532476,-1115.5327386923514,0.2,0.4183724764756382
344,1532647,-1099.2427583166352,0.0,0.11263950161263374
345,1532674,-1115.077536997097,0.2,0.4146016505440643
346,1532746,-1118.8391516678573,0.2,0.4327570976988093
347,1532764,-1118.1317940691542,0.2,0.42446838623574773
348,1536427,-1096.8492739286548,0.0,0.12686630132303614
349,1536472,-1098.55458651621,0.0,0.11690075818710548
350,1536247,-1098.0815936775887,0.0,0.11974504086395044
351,1536274,-1114.3441901197739,0.2,0.41253733979523793
352,1536742,-1115.267235653287,0.2,0.40301420533273336
353,1536724,-1115.7478123906333,0.2,0.4093477356253527
354,1537426,-1120.901411406254,0.2,0.40383099139609735
355,1537462,-1120.3532682421244,0.2,0.39760623877119006
356,1537246,-1121.1076245231282,0.2,0.4161839715665453
357,1537264,-1120.349900948179,0.2,0.4076879537504846
358,1537642,-1119.095121668978,0.2,0.3987231956729137
359,1537624,-1119.6268679735176,0.2,0.40497944879237135
360,1642573,-1118.0487823314138,0.2,0.4114413289081093
361,1642537,-1115.7399283516688,0.2,0.3819415319317026
362,1642753,-1122.446809391612,0.2,0.42973831993652134
363,1642735,-1122.8835699393908,0.2,0.43431865780581336
364,1642357,-1116.1035897005743,0.2,0.3878424527322219
365,1642375,-1119.2441494266432,0.2,0.4265295377775786
366,1645273,-1116.3294848886094,0.2,0.41681222609410357
367,1645237,-1114.1325431357477,0.2,0.3873901244036304
368,1645723,-1117.238232936542,0.2,0.42185742683468846
369,1645732,-1116.1562006314307,0.2,0.4082839117821861
370,1645327,-1098.786817825856,0.0,0.11547964061052074
371,1645372,-1113.315277877266,0.2,0.390178395551261
372,1647253,-1124.2542318471035,0.2,0.42027791861812724
373,1647235,-1124.7123386334429,0.2,0.4249075752254519
374,1647523,-1122.73118017874,0.2,0.42195031428520247
375,1647532,-1121.5121631141085,0.2,0.408815650087646
376,1647325,-1123.568150406818,0.2,0.4097933906531782
377,1647352,-1122.6496029732473,0.2,0.4000741739166127
378,1643257,-1114.7493557386597,0.2,0.3787680216481986
379,1643275,-1117.8012091265769,0.2,0.4184844180682638
380,1643527,-1099.6873466934883,0.0,0.10980393833810595
381,1643572,-1114.4629823521113,0.2,0.3811661231983397
382,1643725,-1119.4128103250557,0.2,0.411993183483522
383,1643752,-1118.5744258670004,0.2,0.4020751518509869
384,1624573,-1118.9338487377493,0.2,0.4112042575271859
385,1624537,-1116.571988910426,0.2,0.3818336153002325
386,1624753,-1123.3650060617895,0.2,0.4294571376074989
387,1624735,-1123.8091879372926,0.2,0.43401432317710853
388,1624357,-1116.9464174109003,0.2,0.3877081457455928
389,1624375,-1120.1549541920915,0.2,0.42622013140958626
390,1625473,-1118.4581606996032,0.2,0.4133869569569309
391,1625437,-1116.1290969647846,0.2,0.38408013838788485
392,1625743,-1121.842505954494,0.2,0.42786924638972934
393,1625734,-1121.7342926133344,0.2,0.42670498220397435
394,1625347,-1115.7795288075652,0.2,0.387657686711798
395,1625374,-1118.1809319673891,0.2,0.4180211016955014
396,1627453,-1127.867794100921,0.2,0.42660186039280235
397,1627435,-1128.3484746426452,0.2,0.43106066543209337
398,1627543,-1127.3660420720116,0.2,0.42911927374400394
399,1627534,-1127.2472848299858,0.2,0.4279981156971581
400,1627345,-1128.1102784599711,0.2,0.43204988373805064
401,1627354,-1127.8713324637304,0.2,0.4298298514595568
402,1623457,-1116.4690531992,0.2,0.39366362676970407
403,1623475,-1119.6198422331365,0.2,0.43179787516164164
404,1623547,-1116.3020464554086,0.2,0.39045948257772817
405,1623574,-1118.7302954646939,0.2,0.4205567787015669
406,1623745,-1123.287398570006,0.2,0.44211237160870087
407,1623754,-1123.0701770695548,0.2,0.4398781168791804
408,1654273,-1115.4523209458707,0.2,0.4249456957045319
409,1654237,-1113.317760314816,0.2,0.3959201659610107
410,1654723,-1116.3563203475633,0.2,0.42988484972849533
411,1654732,-1115.3046522794275,0.2,0.4164925421625124
412,1654327,-1098.3195120509554,0.0,0.11831968513839587
413,1654372,-1112.4787984157017,0.2,0.3987599778958932
414,1652473,-1116.696351306706,0.2,0.419320085281758
415,1652437,-1114.4815230458976,0.2,0.3901184187646023
416,1652743,-1120.04022097685,0.2,0.4336070645047074
417,1652734,-1119.9365652347237,0.2,0.4324456855497979
418,1652347,-1114.112537951328,0.2,0.3937406416450033
419,1652374,-1116.3957749961214,0.2,0.4239917877412082
420,1657423,-1120.6816919959554,0.2,0.42922877499137285
421,1657432,-1119.5233143253704,0.2,0.4161515264731219
422,1657243,-1121.700413169288,0.2,0.4272603914687481
423,1657234,-1121.5923955657606,0.2,0.42609344476380856
424,1657342,-1119.9957178369366,0.2,0.40456349733439234
425,1657324,-1120.5346275301563,0.2,0.41070774316002806
426,1653427,-1098.0815935508788,0.0,0.11974381767147234
427,1653472,-1099.6873465949436,0.0,0.10980299955146049
428,1653247,-1099.242766712818,0.0,0.1126974098333503
429,1653274,-1115.001802629293,0.2,0.4157942586824794
430,1653742,-1115.9260422549862,0.2,0.40636073120176003
431,1653724,-1116.4138660614392,0.2,0.41262606133425256
432,1674253,-1129.308183757281,0.2,0.40389554808421435
433,1674235,-1129.8220349579915,0.2,0.4085462066794904
434,1674523,-1127.8376839293928,0.2,0.4052642071922001
435,1674532,-1126.4609380229408,0.2,0.3920578978788868
436,1674325,-1128.4895730225048,0.2,0.3934256804904799
437,1674352,-1127.4541686581642,0.2,0.3836626367204971
438,1672453,-1130.0630399837999,0.2,0.4070497389696199
439,1672435,-1130.579705327928,0.2,0.4116456870172078
440,1672543,-1129.6022586656202,0.2,0.40951487606504294
441,1672534,-1129.4745367621385,0.2,0.4083589763914791
442,1672345,-1130.3586140909674,0.2,0.4126081833453466
443,1672354,-1130.1017377133876,0.2,0.4103196613852791
444,1675423,-1127.1186305518147,0.2,0.4131898310648603
445,1675432,-1125.778346534636,0.2,0.40015511206578674
446,1675243,-1128.0905210000724,0.2,0.4114653403614733
447,1675234,-1127.966316839034,0.2,0.4103031798729539
448,1675342,-1126.064430685731,0.2,0.3889279568898578
449,1675324,-1126.6891406311304,0.2,0.3950482104102858
450,1673425,-1128.624455376338,0.2,0.38455560676788175
451,1673452,-1127.5688928907884,0.2,0.3746166793516752
452,1673245,-1129.1094166233854,0.2,0.3955066089099547
453,1673254,-1128.8488920286097,0.2,0.3931111928172349
454,1673542,-1127.1373854390133,0.2,0.37769567000863424
455,1673524,-1127.7879864085194,0.2,0.38391762353666536
456,1634257,-1101.1541818144299,0.0,0.09989934822285128
457,1634275,-1117.9113161211246,0.2,0.41377371236668103
458,1634527,-1099.4664706164028,0.0,0.11121996528787965
459,1634572,-1100.953119724035,0.0,0.10131218506770201
460,1634725,-1119.50100204423,0.2,0.40729754869009566
461,1634752,-1118.656349842762,0.2,0.39728083377291024
462,1632457,-1115.2286702496108,0.2,0.38226490239134997
463,1632475,-1118.312935551215,0.2,0.4215949293429961
464,1632547,-1115.066666599749,0.2,0.37896715759500654
465,1632574,-1117.4379908701071,0.2,0.410000123527289
466,1632745,-1121.920711923768,0.2,0.4323912029665932
467,1632754,-1121.7054549476002,0.2,0.43008455835615045
468,1635427,-1099.0162078825897,0.0,0.11405911356816507
469,1635472,-1100.5425157704328,0.0,0.10414243569114932
470,1635247,-1100.1205949606422,0.0,0.10696960967127817
471,1635274,-1116.40022499257,0.2,0.4041100965607491
472,1635742,-1117.2595373747483,0.2,0.39470122667183855
473,1635724,-1117.7698445220258,0.2,0.4010784418512745
474,1637425,-1123.8449293220833,0.2,0.40420439179398127
475,1637452,-1122.913299806797,0.2,0.39438081829735605
476,1637245,-1124.1726841809484,0.2,0.4151835599321786
477,1637254,-1123.9421307891907,0.2,0.41281644121439803
478,1637542,-1122.4205100997651,0.2,0.3976028751352622
479,1637524,-1122.9936907953645,0.2,0.4037498420730282
480,1742563,-1135.0116012795363,0.2,0.36591551009937673
481,1742536,-1135.1639434624938,0.2,0.3671327890097667
482,1742653,-1135.956229019066,0.2,0.3710676155315322
483,1742635,-1136.5661664646295,0.2,0.3758330200241727
